word	matchWholeWord	isYoutube	isUsername	isAlert	isBlackList	isExactFiltering
frese	1	0	0	0	1	0
misssgeburt	1	0	0	0	1	0
missgbeurd	1	0	0	0	1	0
missgeburd	1	0	0	0	1	0
missssgeburd	1	0	0	0	1	0
misssgeburd	1	0	0	0	1	0
arschlo	1	0	0	0	1	0
aschlos	1	0	0	0	1	0
arschlos	1	0	0	0	1	0
puff	1	0	0	0	1	0
puffmutter	1	0	0	0	1	0
puffmudder	1	0	0	0	1	0
dorfnutte	1	0	0	0	1	0
dorfnudde	1	0	0	0	1	0
fikct	1	0	0	0	1	0
fickt	1	0	0	0	1	0
arschloc	1	0	0	0	1	0
schwuchtel	1	0	0	0	1	0
schwuchtell	1	0	0	0	1	0
sccchlampe	1	0	0	0	1	0
ficktt	1	0	0	0	1	0
hurenarschwixer	1	0	0	0	1	0
hurenarsch	1	0	0	0	1	0
fickdisch	1	0	0	0	1	0
schawul	1	0	0	0	1	0
schuwul	1	0	0	0	1	0
archloch	1	0	0	0	1	0
b!tchh	1	0	0	0	1	0
lespissch	1	0	0	0	1	0
pasii	1	0	0	0	1	0
opfaa	1	0	0	0	1	0
hurentochta	1	0	0	0	1	0
hurentochtah	1	0	0	0	1	0
passwor	1	0	0	0	1	0
piss dich	1	0	0	0	1	0
piss	1	0	0	0	1	0
analratte	1	0	0	0	1	0
arscn	1	0	0	0	1	0
arschhamster	1	0	0	0	1	0
eierlotscher	1	0	0	0	1	0
eierlutscher	1	0	0	0	1	0
penislutscher	1	0	0	0	1	0
peniislutscher	1	0	0	0	1	0
schlapperfotze	1	0	0	0	1	0
krüppel	1	0	0	0	1	0
tanga	1	0	1	1	1	0
g-string	1	0	0	1	1	0
f!ck d!ch	1	0	0	0	1	0
oralsex	1	0	1	1	1	0
oral sex	1	0	1	1	1	0
fotzen	1	0	0	0	1	0
fortzen	1	0	0	0	1	0
tempelhure	1	0	0	0	1	0
scheiz	1	0	0	0	1	0
scheize	1	0	0	0	1	0
figg	1	0	0	0	1	0
nigga	1	0	0	0	1	0
nigger	1	0	0	0	1	0
porno	1	0	1	1	1	0
penis	1	1	0	1	1	0
webcam	1	0	0	1	1	0
camme	1	0	0	1	1	0
cammen	1	0	0	1	1	0
cam	1	0	0	1	1	0
mastrubieren	1	0	1	1	1	0
onanieren	1	0	0	1	1	0
unterwäsche	1	1	0	1	1	0
peddo	1	0	0	0	1	0
pädophil	0	0	1	1	1	0
nakt	1	1	0	1	1	0
ejakulieren	1	1	0	1	1	0
face	1	0	0	1	0	0
ich kann dein Bild sehen	1	0	0	1	0	0
ich kann dein Foto sehen	1	0	0	1	0	0
schick mir ein Bild	1	0	0	1	0	0
schick mir ein Foto	1	0	0	1	0	0
sende mir ein Bild	1	0	0	1	0	0
sende mir en Foto	1	0	0	1	0	0
kamera	1	0	0	1	0	0
willst du mich sehen	1	0	0	1	1	0
foto	1	0	0	0	1	0
bilder	1	0	0	1	0	0
string	1	0	0	0	1	0
höschen	1	0	0	1	1	0
raisierst du dich	1	0	0	1	0	0
jungfrau	1	0	0	1	0	0
telefonnummer	1	0	0	1	1	0
strasse	1	0	0	0	1	0
Handynummer	1	0	0	1	0	0
klitoris	1	0	0	1	1	0
klit	1	0	0	1	1	0
erektion	1	0	0	1	1	0
alleine zuhause	1	0	0	1	0	0
SMS	1	0	0	1	0	0
MSN	1	0	0	1	0	0
können wir uns treffen	1	0	0	1	0	0
wie siehtst du aus	1	0	0	1	0	0
welche schule besuchst du	1	0	0	1	0	0
tinychat	1	0	0	1	1	0
imageshack	1	0	0	0	1	0
flickr	1	0	0	0	1	0
ivideochat	1	0	0	1	1	0
orgasm	1	1	0	1	1	0
photobucket	1	0	0	1	1	0
zieh dich aus	1	0	0	1	0	0
zieh deine hose aus	1	0	0	1	0	0
zungenkuss	1	0	0	0	1	0
videochat	1	0	0	1	1	0
welche klasse gehst du in	1	0	0	1	0	0
welche klasse besuchst du	1	0	0	1	0	0
nachname	1	0	0	1	1	0
echter name	1	0	0	1	0	0
echte name	1	0	0	1	0	0
Adresse	1	0	0	1	1	0
kannst du mich anrufen	1	0	0	1	0	0
ritzen	1	1	0	1	1	0
cutting	1	1	0	1	0	0
selbstmord	1	1	0	1	1	0
Schizze	1	1	0	0	1	0
skiipe	0	0	0	1	0	0
xes	1	1	0	0	1	0
yxes	1	0	0	0	1	0
sterben	1	0	1	1	0	0
FaCeB°°k	1	0	0	1	0	0
scheizze	1	0	0	0	1	0
skyp	1	0	0	1	0	0
in welche klasse gehst du	1	0	0	1	1	0
macht dir kaka in deinem mund	1	0	0	0	1	0
schwein	1	0	0	0	1	0
Hundesohn	1	0	0	0	1	0
Hurrensohn	1	0	0	0	1	0
